Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4
Clc1c(OC)cc(N=C2C(C#N)=CNc3c2cc(OC)c(OCCCN2CCN(C)CC2)c3)c(Cl)c1,,,,,,,,,1
Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(C)CC2)c3)cc1,,,,,,,,,1
O(C)c1c(OC)cc2c([C@@H](CN(CCCN3C(=O)Cc4c(cc(OC)c(OC)c4)CC3)C)C2)c1,,,,,,,,,1
O(C)c1c(OC)ccc2c1CN1[C@H](c3c(cc(OC)c(OC)c3)CC1)C2,,,,,,,,,1
O=C(OC)[C@@]1(c2c(OC)cc3N(C)[C@H]4[C@@](O)(C(O)=N)[C@H](O)[C@@]5(CC)[C@@H]6N(CC=C5)CC[C@]46c3c2)c2[nH]c3c(c2CCN2C[C@](O)(CC)C[C@H](C1)C2)cccc3,,,,,,,,,1
FC(F)(C)[C@H]1CN2C[C@@H](C1)C[C@](C(=O)OC)(c1c(OC)cc3N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@@]5(CC)[C@@H]6N(CC=C5)CC[C@]46c3c1)c1[nH]c3c(c1C2)cccc3,,,,,,,,,1
Clc1c(NC(O)=NC2CC2)ccc(Oc2c3c(ncc2)cc(OC)c(C(O)=N)c3)c1,,,,,,,,,1
Fc1ccc(CN2C(=NC3CCN(CCc4ccc(OC)cc4)CC3)Nc3c2cccc3)cc1,,,,,,,,,1
O(CCN(C)c1ncnc(Oc2ccc(OC)cc2)c1)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,,,,,1
O(C)c1c(OC)cc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)cc1OC,,,,,,,,,1
O(Cc1n(C)c2c(n1)ccc(OC)c2)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,,,,,1
S(=O)(=O)(N=C(O)[C@]12N=C(O)[C@H]3[C@H](C(=O)N(C)CCCC/C=C\[C@@H]1C2)C[C@H](Oc1c2c(c(C)c(OC)cc2)nc(-c2scc(C(C)C)n2)c1)C3)C1CC1,,,,,,,,,1
O(CC(O)CN1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2,,,,,,,,,1
O(CC(O)CN1CCN(CC(O)=Nc2c(C)cccc2C)CC1)c1c(OC)cccc1,,,,,,,,,1
O=C(N(c1ccccc1)C1(COC)CCN(CCc2sccc2)CC1)CC,,,,,,,,,1
S(=O)(=O)(N)c1sc2S(=O)(=O)N(CCCOC)C[C@H](NCC)c2c1,,,,,,,,,1
O(CCCOc1c(OC)ccc(C[C@H](C(C)C)C[C@H](N)[C@@H](O)C[C@H](C(O)=NCC(C(O)=N)(C)C)C(C)C)c1)C,,,,,,,,,1
O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,,,,,,,,,1
O=[N+]([O-])c1cc(C2C(C(=O)OC/C=C/c3ccccc3)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,,,,,,,,,1
O(CCOC)C[C@H]1O[C@@H]2[C@@H](C)[C@H]([C@H](C)C[C@](O)(C)[C@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O[C@H](CC)[C@]2(O)C)N1,,,,,,,,,1
O(CCOCCOCCOCCO[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC=C)CC3)C4)CC1)CCOCCOCCOC,,,,,,,,,1
S(=O)(=O)(OCCCCOS(=O)(=O)C)C,,,,,,,,,1
Clc1cc2[C@](C(F)(F)F)(C#CC3CC3)OC(O)=Nc2cc1,,,,,,,,,1
FC(F)(F)c1cc(N2CCN(CCc3n4c(nn3)[C@@H]3[C@H](C4)CCC3)CC2)ccc1,,,,,,,,,1
FC(F)(F)Oc1ccc(OC2CCN(c3ccc(OC[C@]4(C)Oc5n(cc([N+](=O)[O-])n5)C4)cc3)CC2)cc1,,,,,,,,,1
ClC=1C(=NC(=O)c2cc(OCC3CC3)c(OC(F)F)cc2)C(Cl)=CNC=1,,,,,,,,,1
Fc1c(CN=C(O)C=2C(=O)C(O)=C3C(=O)N4[C@H](O[C@H]5C[C@@H]4CC5)CN3C=2)c(F)cc(F)c1,,,,,,,,,1
P(=O)(O)(O)N1C(=O)N=C(CN2[C@H]([C@@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OCC2)c2ccc(F)cc2)N1,,,,,,,,,1
Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CN=C3O)CC2)c2ccc(F)cc2)cc1,,,,,,,,,1
Fc1c(Cn2nnc(C(O)=N)c2)c(F)ccc1,,,,,,,,,1
FC(F)(F)C(OCF)C(F)(F)F,,,,,,,,,1
S(C(=O)[C@@]1(OC(=O)c2occc2)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,,,,,,,,,1
S(C(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,,,,,,,,,1
Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)N2CC(O)([C@H]3NCCCC3)C2)cc1,,,,,,,,,1
N#CC(C(C)C)(CCCN(CCc1ccccc1)C)c1ccccc1,,,,,,,,,1
N#CC[C@@H](n1ncc(-c2nc[nH]c-3nccc2-3)c1)C1CCCC1,,,,,,,,,1
O=C1C=C2C(=C3[C@H]([C@H]4[C@@](C)([C@](O)(CC#N)CC4)CC3)CC2)CC1,,,,,,,,,1
S(=O)(=O)(C)c1ccc(-c2ccc([C@H](N[C@H](C(O)=NC3(C#N)CC3)CC(F)(C)C)C(F)(F)F)cc2)cc1,,,,,,,,,1
O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@@]5(O[C@@H]5C(O)=C(C#N)C4)CC3)CC2)CC1,,,,,,,,,1
Clc1cc(OC=2C(=O)N(Cc3n(C)c(O)nn3)C=CC=2C(F)(F)F)cc(C#N)c1,,,,,,,,,1
N#Cc1ccc(C(n2ncnc2)c2ccc(C#N)cc2)cc1,,,,,,,,,1
Fc1c([C@](O)([C@@H](C)c2scc(-c3ccc(C#N)cc3)n2)Cn2ncnc2)cc(F)cc1,,,,,,,,,1
S(=O)(=O)(CC(O)(C(O)=Nc1cc(C(F)(F)F)c(C#N)cc1)C)c1ccc(F)cc1,,,,,,,,,1
OC(=N)c1oc2c(c1)cc(N1CCN(CCCCc3c4c([nH]c3)ccc(C#N)c4)CC1)cc2,,,,,,,,,1
O=C1N(c2ccccc2)C=C(c2ncccc2)C=C1c1c(C#N)cccc1,,,,,,,,,1
O=C1N(Cc2c(C#N)cccc2)C(N2C[C@H](N)CCC2)=CC(=O)N1C,,,,,,,,,1
Clc1c([C@H](N(C(=O)[C@H]2N(c3nccc(C#N)c3)C(=O)CC2)c2cc(F)cnc2)C(O)=NC2CC(F)(F)C2)cccc1,,,,,,,,,1
S(=O)(=O)(CC)N1CC(CC#N)(n2ncc(-c3nc[nH]c-4nccc3-4)c2)C1,,,,,,,,,1
O=C(O)C1=C(C)CS[C@@H]2[C@H](N=C(O)[C@H](N)c3ccccc3)C(=O)N12,,,,,,,,,1
FC(F)(F)c1n2c(nn1)CN(C(=O)C[C@H](N)Cc1c(F)cc(F)c(F)c1)CC2,,,,,,,,,1
S(=O)(=O)(Nc1c(F)c(-c2c(C3=NC(=N)NC=C3)sc(C(C)(C)C)n2)ccc1)c1c(F)cccc1F,,,,,,,,,1
O(Cc1ccccc1)C1=NC(=N)Nc2[nH]cnc12,,,,,,,,,1
N=C1N2c3c(cccc3)Cc3c(cccc3)C2CN1,,,,,,,,,1
S(=O)(=O)(N[C@H](C(=O)N1[C@@H](C(=O)O)C[C@H](C)CC1)CCCNC(=N)N)c1c2NCC(C)Cc2ccc1,,,,,,,,,1
O=C(O)C[C@@H](CN)CC(C)C,,,,,,,,,1
OC(CN)c1ccc(O)cc1,,,,,,,,,1
O=C(O)CC1(CN)CCCCC1,,,,,,,,,1
N=C(NCCCCN)N,,,,,,,,,1
O=C1[C@H]([C@H](O)C)N=C(O)[C@@H](N=C(O)CCCCCCCCC(CC(CC)C)C)C[C@@H](O)[C@@H](NCCN)N=C(O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)N=C(O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)N=C(O)[C@H]2N1C[C@H](O)C2,,,,,,,,,1
Clc1c(C2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1,,,,,,,,,1
O=C(O[C@]1(C#C)[C@]2(CC)[C@H]([C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC2)CC1)C,,,,,,,,,1
Fc1ccc(-c2n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)c(C(O)=Nc3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,1
O(CC(O)=N[C@H]([C@@H](O)C[C@@H](N=C(O)[C@H](C(C)C)N1C(O)=NCCC1)Cc1ccccc1)Cc1ccccc1)c1c(C)cccc1C,,,,,,,,,1
O[C@@H](C[C@H](C(O)=N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1)CN1[C@H](C(O)=NC(C)(C)C)CN(Cc2cnccc2)CC1,,,,,,,,,1
OC(CCC[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)[C@@H](O)C[C@H](O)C\3)/CCC2)CC1)(C)C,,,,,,,,,1
OC([C@H](/C=C/[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)/CCC2)CC1)C)(C)C,,,,,,,,,1
O[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)C=C1,,,,,,,,,1
O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1,,,,,,,,,1
O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1O[C@@H](C1CCCCC1)O2)C(C)C,,,,,,,,,1
P(=O)(OC[N+]1(C)CCN(c2ncc(N(C(=O)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C)c(-c3c(C)cccc3)c2)CC1)(O)[O-],,,,,,,,,1
O=C(OC1C[C@@H]2[N+](C)(C)[C@@H]([C@H]3O[C@@H]23)C1)C(O)(c1sccc1)c1sccc1,,,,,,,,,1
O=C(c1c(C)n2[C@H](CN3CCOCC3)COc3c2c1ccc3)c1c2c(ccc1)cccc2,,,,,,,,,1
O=C(Nc1c2OC(c3n[nH]nn3)=CC(=O)c2ccc1)c1ccc(OCCCCc2ccccc2)cc1,,,,,,,,,1
O=C(Nc1ccc(CCNC[C@H](O)c2ccccc2)cc1)CC=1NC(=N)SC=1,,,,,,,,,1
Fc1c(C(=O)N2CCN(C(=O)C3CC3)CC2)cc(Cc2nnc(O)c3c2cccc3)cc1,,,,,,,,,1
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCC1CCCC1,,,,,,,,,1
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)C)CC[C@H]3[C@@H]1C[C@H](C)C=1[C@]2(C)C=CC(=O)C=1,,,,,,,,,1
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(=O)CC4)CC3)CC2=C)C=C1,,,,,,,,,1
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C)CC4)CC3)CC2)C=C1,,,,,,,,,1
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)c4ccncc4)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,,,,,,,,,1
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@]4(C)C(=CC(=O)CC4)C=C3)CC2)CC1,,,,,,,,,1
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)CC2)CC1,,,,,,,,,1
O=C1O[C@@]2([C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)C([C@H]6[C@@H]4C6)=CC(=O)CC5)CC3)[C@H]3[C@@H]2C3)CC1,,,,,,,,,1
O=C(C)[C@@]1(O)C(=C)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)C(C(C)=C[C@@H]21)=CC(=O)CC3,,,,,,,,,1
O=C(C)[C@]1(C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(C(C)=C3)=CC(=O)CC4)CC2)CC1,,,,,,,,,1
P(=O)(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)(O)O,,,,,,,,,1
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C)CC4)CC3)CC2)CC1,,,,,,,,,1
O=C(C)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,,,,,,,,,1
O=C1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CC(=O)CC4)CC2)CC1,,,,,,,,,1
O=C(C)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@@H]4C(C(C)=C3)=CC(=O)CC4)CC2)CC1,,,,,,,,,1
O=C(C)[C@]1(C)[C@]2(C)[C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)CC2)CC1,,,,,,,,,1
O=C1N(C[C@H]2[C@H](CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@@H]2[C@H]1[C@@H]1C[C@H]2CC1,,,,,,,,,1
O=C1N(CCCCN2CCN(c3nsc4c3cccc4)CC2)C(=O)[C@@H]2[C@H]1CCCC2,,,,,,,,,1
O(CC=1N(C)C(=O)c2c(N=1)cccc2)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,,,,,1
Fc1c(COc2cc3c(cc(CC4C(O)=NC(=O)S4)cc3)cc2)cccc1,,,,,,,,,1
Clc1sc(C(=O)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2)cc1,,,,,,,,,1
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,,,,,,,,,1
O=C(O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@]1(O)C)CC,,,,,,,,,1
O=CC[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](O)(C)C3)[C@@H](C)O2)[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O[C@@H]2O[C@@H](C)[C@@H](N(C)C)CC2)[C@H](C)C1,,,,,,,,,1
O=[N+](O[C@H]1[C@H]2OC[C@H](O)[C@H]2OC1)[O-],,,,,,,,,1
O=[N+](O[C@H]1[C@H]2OC[C@H](O[N+](=O)[O-])[C@H]2OC1)[O-],,,,,,,,,1
Fc1cc(COc2ccc(CN[C@H](C(O)=N)C)cc2)ccc1,,,,,,,,,1
OC(=N)C([C@H]1CN(CCc2cc3c(OCC3)cc2)CC1)(c1ccccc1)c1ccccc1,,,,,,,,,1
OC(=N)C(CCn1c(C)ncc1)(c1ccccc1)c1ccccc1,,,,,,,,,1
O=C(N[C@H](C(O)=N[C@H]([C@H](O)CN1[C@H](C(O)=NC(C)(C)C)C[C@H]2[C@@H](C1)CCCC2)Cc1ccccc1)CC(O)=N)c1nc2c(cc1)cccc2,,,,,,,,,1
O(C(O)=N)CC(COC(O)=N)c1ccccc1,,,,,,,,,1
O(C(O)=N[C@H](CC[C@@H](N=C(O)[C@@H](N=C(O)N(Cc1nc(C(C)C)sc1)C)CCN1CCOCC1)Cc1ccccc1)Cc1ccccc1)Cc1scnc1,,,,,,,,,1
Clc1c(Cl)cccc1N1CCN(CCC2CCC(N=C(O)N(C)C)CC2)CC1,,,,,,,,,1
FC1(F)CCC(C(O)=N[C@@H](CCN2[C@H]3CC(n4c(C(C)C)nnc4C)C[C@@H]2CC3)c2ccccc2)CC1,,,,,,,,,1
O=C(N)C(=O)C(N=C(O)[C@H]1N(C(=O)[C@@H](N=C(O)NC(C)(C)C)C(C)(C)C)C[C@@H]2C(C)(C)[C@H]12)CC1CCC1,,,,,,,,,1
O=C1C(C(O)=Nc2c(C(C)(C)C)cc(C(C)(C)C)c(O)c2)=CNc2c1cccc2,,,,,,,,,1
FC(F)(F)CN=C(O)C1(CCCCN2CCC(N=C(O)c3c(-c4ccc(C(F)(F)F)cc4)cccc3)CC2)c2c(-c3c1cccc3)cccc2,,,,,,,,,1
S(=O)(=O)(N=C(O)COCCCCN(C(C)C)c1nc(c(-c2ccccc2)nc1)-c1ccccc1)C,,,,,,,,,1
ClC1(Cl)C(c2ccc(OC(C(=O)O)(C)C)cc2)C1,,,,,,,,,1
Clc1cc2C(c3ccccc3)=NC(C(=O)O)C(O)=Nc2cc1,,,,,,,,,1
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCC(=O)O,,,,,,,,,1
Clc1cc2S(=O)(=O)N(C)c3c(C(NCCCCCCC(=O)O)c2cc1)cccc3,,,,,,,,,1
O(CC(O)CNC(C)C)c1ccc(CC(O)=N)cc1,,,,,,,,,1
Fc1c(NC(=O)C2(c3cc4OC(F)(F)Oc4cc3)CC2)cc2c(n(C[C@@H](O)CO)c(C(CO)(C)C)c2)c1,,,,,,,,,1
OC(=N[C@H](CO)C)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,1
Clc1c(F)c(Cc2c(OC)cc3N([C@@H](C(C)C)CO)C=C(C(=O)O)C(=O)c3c2)ccc1,,,,,,,,,1
Fc1ccc(-c2sc(Cc3c(C)ccc([C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)c3)cc2)cc1,,,,,,,,,1
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](N2C(O)=NC(=N)C=C2)O1,,,,,,,,,1
OC(=N[C@@H](N=CO)Cc1c2c([nH]c1)cccc2)[C@H](N=C(O)C(N)(C)C)Cc1c2c([nH]c1)cccc2,,,,,,,,,1
O=C1[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]2(C)O[C@H]2C[C@@H](/C(=C/c2nc(C)sc2)/C)N=C(O)C[C@H](O)C1(C)C,,,,,,,,,1
FC(F)(F)c1cc([C@H](OC[C@]2(c3ccccc3)NC[C@]3(N=C(O)CC3)CC2)C)cc(C(F)(F)F)c1,,,,,,,,,1
OC(=NC(C)(C)C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](N=C(O)C=C4)CC3)CC2)CC1,,,,,,,,,1
FC(F)(F)c1c(N=C(O)[C@@H]2[C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)[C@H](N=C(O)C=C5)CC4)CC3)CC2)cc(C(F)(F)F)cc1,,,,,,,,,1
O=[N+]([O-])c1ccc(-c2oc(/C=N/N3C(=O)N=C(O)C3)cc2)cc1,,,,,,,,,1
Clc1c(Cl)cccc1N1CCN(CCCCOc2cc3N=C(O)CCc3cc2)CC1,,,,,,,,,1
Clc1c(C2=NCC(O)=Nc3c2cc([N+](=O)[O-])cc3)cccc1,,,,,,,,,1
Oc1ccc(O)cc1,,,,,,,,,1
O=C1[C@]2(C)[C@H](C=3[C@@H](c4c(cc(O)cc4)CC=3)CC2)CC1,,,,,,,,,1
O=C1[C@]2(C)[C@H](c3c(c4c(cc(O)cc4)cc3)CC2)CC1,,,,,,,,,1
O(CCCCN1CCN(c2c3c(scc3)ccc2)CC1)c1cc2nc(O)ccc2cc1,,,,,,,,,1
FC(F)(F)c1cc(N2CCN(CCn3c(O)nc4c3cccc4)CC2)ccc1,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,,,,1
Cl[C@H]1[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@@H]23)[C@]2(C)C(=CC(=O)C=C2)C1,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,,,,1
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)C(=C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,,,,,,,,,1
O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,,,,,,,,,1
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)CC[C@H]3[C@@H]1CCC=1[C@]2(C)CCC(=O)C=1,,,,,,,,,1
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,,,,1
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)CC1,,,,,,,,,1
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@]5(C(=O)CO)OC(C)(C)O[C@@H]5C[C@H]4[C@@H]3C1)CCC(=O)C=2,,,,,,,,,1
O=C(CO)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1OC(C)(C)O2,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@@H](C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,,,,1
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@H](C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,,,,,,,,,1
O=C(CO)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,,,,,,,,,1
O=C(CO)[C@@H]1[C@]2(C=O)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,,,,,,,,,1
OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,,,,,,,,,1
O=C(Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(CO)cc1)C(C)C,,,,,,,,,1
FC(F)(F)COc1c(OCCN[C@@H](Cc2cc(C(O)=N)c3N(CCCO)CCc3c2)C)cccc1,,,,,,,,,1
ON=C(O)/C=C/c1ccc(CNCCc2c(C)[nH]c3c2cccc3)cc1,,,,,,,,,1
ON=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1,,,,,,,,,1
O=C1C=C[C@]2(C)[C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C)CC4)CC3)CC[C@H]2C1,,,,,,,,,0
SCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,,,,,,,,,0
O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](C[C@H](O)CC4)CC3)CC2)CC1,,,,,,,,,0
O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=C[C@@H](O)CC4)CC3)CC2)CC1,,,,,,,,,0
Clc1cc2C(N[C@H]3C4CCN(C3)CC4)=C(c3[nH]c4c(n3)cccc4)C(=O)Nc2cc1,,,,,,,,,0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O,,,,,,,,,0
O=C(C)C1=C(O)N2C(C)(C)[C@H]3[C@@H]([C@H]2C1=O)c1c2c([nH]c1)cccc2C3,,,,,,,,,0
O=C(NC(CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c(n(C)c1)cccc23,,,,,,,,,0
O=C(N(CC)CC)N[C@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,0
O=C(N[C@H](CO)C)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,0
S(=O)(=O)(O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(=O)CC4)CC3)CC=2)CC1)O,,,,,,,,,0
O=C(O)[C@@H](NC(=O)c1ccc(N2CN3[C@@H](C2)CNC=2N=C(N)NC(=O)C3=2)cc1)CCC(=O)O,,,,,,,,,0
S=[P@@]1(O)O[C@H]2[C@@H](O)[C@H](n3c4ncnc(N)c4nc3)O[C@@H]2CO1,,,,,,,,,0
O(C)c1cc([C@H](C#Cc2c(N)nc(N)nc2C)C)cc(-c2c(C)cccc2C)c1,,,,,,,,,0
O=C(NC1=CC2=C([C@@H](C)c3[nH]ccc3)C(=O)N=C2C=C1)N,,,,,,,,,0
P(=O)(OCc1c(CN[C@H]([C@H](CC)C)C(=O)O)c(O)c(C)nc1)(O)O,,,,,,,,,0
S(=O)(=O)(N=C(O)[C@@H](N)[C@H](CC)C)NC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1,,,,,,,,,0
O=C(OCc1ccccc1)N[C@H](C(=O)N1[C@H](C(=O)N[C@H]([C@H](O)C)Cc2ccccc2)CCC1)C,,,,,,,,,0
